book_id,average_number_of_adjectives,total_number_of_proper_nouns,total_number_of_adjectives,average_verb_phrases,total_number_of_noun_phrases,average_words,total_number_of_prepositional_phrases,average_syllables,total_number_of_verb_phrases,total_number_of_conjunctions,average_word_length,count_number_unique_words,length_of_document,average_number_of_common_proper_nouns,total_number_of_common_and_proper_nouns,ratio_of_common_to_proper_nouns,average_number_of_proper_nouns,average_number_of_conjunctions,average_prepositional_phrases,average_noun_phrases,flesch_kincaid_score,flesch_kincaid_grade,1000
14872,1.6956521739,220,117,0.347826087,74,23.0724637681,27,1.3404522613,24,241,3.8448492462,472,7739,6.7101449275,463,1.1045454545,3.1884057971,3.4927536232,0.3913043478,1.0724637681,70.0141879688,9.225597553
29140,0.5169491525,114,61,0.4237288136,141,13.0593220339,43,1.360155743,50,160,3.7540558079,473,6939,2.9491525424,348,2.0526315789,0.9661016949,1.3559322034,0.3644067797,1.1949152542,78.5106122758,5.5529733609
18735,1.92,186,144,0.48,85,25.4533333333,27,1.3253012048,36,218,3.644316396,477,9084,5.92,444,1.3870967742,2.48,2.9066666667,0.36,1.1333333333,68.879384739,9.9753542169
12103,1.2164948454,146,118,0.0824742268,23,17.587628866,7,1.3030480657,8,219,3.7936694021,483,7852,3.8865979381,377,1.5821917808,1.5051546392,2.2577319588,0.0721649485,0.2371134021,78.745690347,6.6451424324
22561,1.2702702703,158,94,1.4594594595,298,15.1216216216,113,1.3780160858,108,156,3.8641644325,483,5535,4.1351351351,306,0.9367088608,2.1351351351,2.1081081081,1.527027027,4.027027027,74.9063931961,6.5680222448
19197,2.0786516854,277,185,0.2247191011,69,24.5842696629,24,1.2861060329,20,274,3.6700182815,487,10548,5.6516853933,503,0.8158844765,3.1123595506,3.0786516854,0.2696629213,0.7752808989,73.0773959082,9.1739163568
19197,2.0786516854,277,185,0.2247191011,69,24.5842696629,24,1.2861060329,20,274,3.6700182815,487,10548,5.6516853933,503,0.8158844765,3.1123595506,3.0786516854,0.2696629213,0.7752808989,73.0773959082,9.1739163568
24118,0.701754386,139,80,0.4649122807,109,18.2894736842,33,1.2772182254,53,269,3.5889688249,490,9427,3.3070175439,377,1.7122302158,1.2192982456,2.3596491228,0.2894736842,0.9561403509,80.21852234,6.6140697968
28543,1.6603773585,65,88,0.0943396226,13,20.3773584906,6,1.5537037037,5,148,4.4018518519,492,5947,5.2641509434,279,3.2923076923,1.2264150943,2.7924528302,0.1132075472,0.2452830189,54.7086477987,10.690873515
26855,0.6339285714,103,71,0.0535714286,17,11.75,6,1.3639817629,6,134,3.7462006079,495,6001,2.5982142857,291,1.8252427184,0.9196428571,1.1964285714,0.0535714286,0.1517857143,79.5158928571,5.0874848024
24101,1.8076923077,54,94,0.4230769231,61,22.1538461538,30,1.5824652778,22,192,4.5798611111,497,6414,5.0384615385,262,3.8518518519,1.0384615385,3.6923076923,0.5769230769,1.1730769231,50.4722836538,11.7230902778
10965,2.0281690141,363,144,3.323943662,456,26.4225352113,81,1.1855010661,236,145,2.9674840085,501,8745,9.1267605634,648,0.7851239669,5.1126760563,2.0422535211,1.1408450704,6.4225352113,79.7227365687,8.7037013124
22778,1.8333333333,146,88,0.5416666667,68,34.5208333333,20,1.2685576343,26,161,3.5334942667,502,7713,8.1458333333,391,1.6780821918,3.0416666667,3.3541666667,0.4166666667,1.4166666667,64.4763783067,12.8421050845
24449,3.3181818182,136,73,2.5454545455,156,53.7272727273,60,1.3147208122,56,196,3.9703891709,502,6622,18.1363636364,399,1.9338235294,6.1818181818,8.9090909091,2.7272727273,7.0909090909,41.0764374712,20.8773419474
14797,1.3684210526,210,130,0.2842105263,74,18.6105263158,16,1.3614253394,27,197,3.9044117647,503,8398,4.6526315789,442,1.1047619048,2.2105263158,2.0736842105,0.1684210526,0.7789473684,72.7687320791,7.7329242677
30379,0.9494949495,105,94,0.9393939394,198,14.7474747475,65,1.3890410959,93,155,3.8109589041,510,6757,2.7373737374,271,1.580952381,1.0606060606,1.5656565657,0.6565656566,2,74.353436419,6.552200083
30382,1.1341463415,74,93,0.9634146341,151,17.1097560976,62,1.376336422,79,188,3.8545972915,511,6653,3.4024390244,279,2.7702702703,0.9024390244,2.2926829268,0.756097561,1.8414634146,73.0305362638,7.3235746571
30380,0.4223602484,76,68,0.4658385093,154,11.3788819876,43,1.239628821,75,211,3.5256550218,513,7914,2.4285714286,391,4.1447368421,0.4720496894,1.3105590062,0.2670807453,0.9565217391,90.4128365293,3.4753840625
30371,1.0412371134,96,101,2.1546391753,412,15.8041237113,120,1.3672537508,209,173,3.8219178082,515,7265,3.0309278351,294,2.0625,0.9896907216,1.7835051546,1.2371134021,4.2474226804,75.124147114,6.707202507
19361,1.7234042553,332,81,0.3829787234,48,32.6808510638,17,1.3326822917,18,168,3.9381510417,522,8042,11.4255319149,537,0.6174698795,7.0638297872,3.5744680851,0.3617021277,1.0212765957,60.9190142952,12.8811829566
29962,0.8971962617,84,96,1.4299065421,336,11,120,1.4494477485,153,186,4.3406966865,525,6255,3.3644859813,360,3.2857142857,0.785046729,1.738317757,1.1214953271,3.1401869159,73.0467204758,5.8034834325
23424,0.6331360947,403,107,0.6804733728,364,10.674556213,86,1.4550997783,115,146,4.4650776053,526,10701,4.7041420118,795,0.9727047146,2.3846153846,0.8639053254,0.5088757396,2.1538461538,72.8988842021,5.7432543067
23424,0.6331360947,403,107,0.6804733728,364,10.674556213,86,1.4550997783,115,146,4.4650776053,526,10701,4.7041420118,795,0.9727047146,2.3846153846,0.8639053254,0.5088757396,2.1538461538,72.8988842021,5.7432543067
23336,1.3260869565,139,122,0.2065217391,38,19.9673913043,9,1.2215568862,19,202,3.409363092,528,7966,3.9565217391,364,1.618705036,1.5108695652,2.1956521739,0.097826087,0.4130434783,83.2243852512,6.6116538662
28933,0.4722222222,149,85,0.5166666667,229,11.4722222222,79,1.2760290557,93,199,3.4348668281,529,8635,2.2333333333,402,1.6979865772,0.8277777778,1.1055555556,0.4388888889,1.2722222222,87.2386363331,3.9413095238
31516,0.83,53,83,0.48,111,14.13,43,1.3821656051,48,167,3.8697806086,532,6876,2.88,288,4.4339622642,0.53,1.67,0.43,1.11,75.5618398089,6.2302541401
29947,0.8181818182,112,72,0.0340909091,6,17.3409090909,3,1.3355176933,3,194,3.8112712975,534,7170,3.7272727273,328,1.9285714286,1.2727272727,2.2045454545,0.0340909091,0.0681818182,76.2491804182,6.9320633266
